Fwy,District,County,City,CA PM,Abs PM,Length,ID,Name,Lanes,Type,Sensor Type,HOV,MS ID,IRM,Latitude,Longitude,Dir,State_PM,Abs_PM,User_ID_1,_file_date,_source_file
I205-W,10,San Joaquin,,R5.248,6.178,,10122910,On from Grant Line Rd,1.0,On Ramp,,No,,,37.753616,-121.464719,W,R5.248,6.178,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,R5.248,6.178,1.499,1026710,W/O On Ramp from Naglee Rd,3.0,Mainline,radars,No,,,37.753616,-121.464719,W,R5.248,6.178,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,R5.248,6.178,,10122810,On from Naglee Rd,1.0,On Ramp,,No,,,37.753616,-121.464719,W,R5.248,6.178,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,Tracy,R5.871,6.801,0.647,1072810,W/O Corral Hollow Rd,4.0,Mainline,,No,,,37.757751,-121.454541,W,R5.871,6.801,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,R6.543,7.473,0.624,1026810,W/O Tracy Blvd,3.0,Mainline,radars,No,,,37.762152,-121.443519,W,R6.543,7.473,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,R6.966,7.896,,10122110,On from Tracy Blvd,1.0,On Ramp,,No,,,37.763067,-121.43589,W,R6.966,7.896,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,Tracy,R7.12,8.05,0.499,1026910,E/O Tracy Blvd UC,3.0,Mainline,radars,No,,,37.763069,-121.43306,W,R7.12,8.05,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,Tracy,R7.12,8.05,,10120310,Off to Tracy Blvd,1.0,Off Ramp,,No,,,37.763069,-121.43306,W,R7.12,8.05,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,Tracy,R7.541,8.471,0.541,1059210,E/O Holly Drive OC,3.0,Mainline,loops,No,,,37.763078,-121.425324,W,R7.541,8.471,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,Tracy,R8.202,9.132,0.334,1027110,E/O Mac Arthur Drive UC,3.0,Mainline,radars,No,,,37.764574,-121.413363,W,R8.202,9.132,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,Tracy,R8.21,9.14,0.544,1010110,MacArthur Dr,3.0,Mainline,loops,No,,,37.764594,-121.413221,W,R8.21,9.14,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,R9.29,10.22,1.135,1027210,W/O Paradise Rd OC,3.0,Mainline,radars,No,,,37.765002,-121.393665,W,R9.29,10.22,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,R10.48,11.41,0.97,1027310,El Rancho Rd UC,3.0,Mainline,radars,No,,,37.765061,-121.37365,W,R10.48,11.41,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,R11.231,12.161,0.729,10120510,W/O Banta OH,3.0,Mainline,,No,,,37.765085,-121.361377,W,R11.231,12.161,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,R11.94,12.87,0.481,10120610,E/O Tom Paine Slough,3.0,Mainline,,No,,,37.765552,-121.349826,W,R11.94,12.87,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,R12.195,13.125,0.272,1057210,E/O Tom Paine Slough,3.0,Mainline,radars,No,,,37.765966,-121.345692,W,R12.195,13.125,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,R12.485,13.415,1.058,1057410,W/O Paradise Cut Bridge,3.0,Mainline,radars,No,,,37.76645,-121.340992,W,R12.485,13.415,,2026-03-05,d10_text_meta_2026_03_05.txt
I210-E,7,Los Angeles,Los Angeles,R.32,0.32,0.66,770599,W/B 210  TO N/B 5,4.0,Mainline,radars,No,6508,,34.31759,-118.486117,E,R.32,0.32,6508,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R1,1.0,0.89,768297,YARNELL ST,3.0,Mainline,loops,No,4228,,34.323046,-118.476388,E,R1,1.0,4228,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R1,1.0,,768300,YARNELL ST,1.0,On Ramp,loops,No,4228,,34.323046,-118.476388,E,R1,1.0,4228,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R2.1,2.1,0.875,768283,ROXFORD ST,3.0,Mainline,loops,No,4229,,34.323367,-118.457366,E,R2.1,2.1,4229,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R2.1,2.1,,768286,ROXFORD ST,1.0,On Ramp,loops,No,4229,,34.323367,-118.457366,E,R2.1,2.1,4229,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R2.75,2.75,0.65,770587,BLEDSOE ST.,3.0,Mainline,radars,No,6502,,34.321653,-118.446679,E,R2.75,2.75,6502,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R3.4,3.4,,770013,POLK,1.0,On Ramp,loops,No,4230,,34.315198,-118.43844,E,R3.4,3.4,4230,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R3.4,3.4,0.725,770012,POLK,3.0,Mainline,loops,No,4230,,34.315198,-118.43844,E,R3.4,3.4,4230,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R3.4,3.4,,770014,POLK,1.0,Off Ramp,loops,No,4230,,34.315198,-118.43844,E,R3.4,3.4,4230,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R4.2,4.2,,770025,HUBBARD,1.0,On Ramp,loops,No,4231,,34.307175,-118.428329,E,R4.2,4.2,4231,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R4.2,4.2,,770026,HUBBARD,1.0,Off Ramp,loops,No,4231,,34.307175,-118.428329,E,R4.2,4.2,4231,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R4.2,4.2,0.85,770024,HUBBARD,3.0,Mainline,loops,No,4231,,34.307175,-118.428329,E,R4.2,4.2,4231,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R5.1,5.1,,770037,MACLAY,1.0,On Ramp,loops,No,4655,,34.297523,-118.41772,E,R5.1,5.1,4655,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R5.1,5.1,,770038,MACLAY,1.0,Off Ramp,loops,No,4655,,34.297523,-118.41772,E,R5.1,5.1,4655,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R5.1,5.1,0.655,770036,MACLAY,3.0,Mainline,loops,No,4655,,34.297523,-118.41772,E,R5.1,5.1,4655,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R5.51,5.51,,770356,EB 118 TO WB 210 CON,2.0,Fwy-Fwy,loops,No,4331,,34.293047,-118.412995,E,R5.51,5.51,4331,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R5.51,5.51,0.55,770354,EB 118 TO WB 210 CON,3.0,Mainline,loops,No,4331,,34.293047,-118.412995,E,R5.51,5.51,4331,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R6.2,6.2,,770049,PAXTON,1.0,On Ramp,loops,No,4667,,34.285556,-118.405022,E,R6.2,6.2,4667,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R6.2,6.2,0.495,770048,PAXTON,3.0,Mainline,loops,No,4667,,34.285556,-118.405022,E,R6.2,6.2,4667,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R6.2,6.2,,770050,PAXTON,1.0,Off Ramp,loops,No,4667,,34.285556,-118.405022,E,R6.2,6.2,4667,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R6.5,6.5,,770333,EB 118 TO EB 210 CON,2.0,On Ramp,loops,No,4332,,34.282287,-118.401572,E,R6.5,6.5,4332,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R6.5,6.5,0.495,770331,EB 118 TO EB 210 CON,3.0,Mainline,loops,No,4332,,34.282287,-118.401572,E,R6.5,6.5,4332,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R7.19,7.19,0.75,770544,TERRA BELLA,4.0,Mainline,radars,No,6503,,34.277404,-118.391732,E,R7.19,7.19,6503,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R8,8.0,0.705,770061,OSBORNE / FOOTHILL,4.0,Mainline,loops,No,4656,,34.27436,-118.37804,E,R8,8.0,4656,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R8,8.0,,770062,OSBORNE / FOOTHILL,1.0,On Ramp,loops,No,4656,,34.27436,-118.37804,E,R8,8.0,4656,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R8,8.0,,770063,OSBORNE / FOOTHILL,1.0,Off Ramp,loops,No,4656,,34.27436,-118.37804,E,R8,8.0,4656,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R8.6,8.6,0.75,770556,ORCAS AVE,4.0,Mainline,radars,No,6504,,34.273581,-118.367587,E,R8.6,8.6,6504,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R9.5,9.5,,770077,WHEATLAND,1.0,On Ramp,loops,No,4665,,34.271968,-118.351971,E,R9.5,9.5,4665,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R9.5,9.5,,770078,WHEATLAND,1.0,Off Ramp,loops,No,4665,,34.271968,-118.351971,E,R9.5,9.5,4665,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R9.5,9.5,1.2,770076,WHEATLAND,4.0,Mainline,loops,No,4665,,34.271968,-118.351971,E,R9.5,9.5,4665,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R11,11.0,,770090,SUNLAND SB,1.0,On Ramp,loops,No,4658,,34.2608,-118.331009,E,R11,11.0,4658,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R11,11.0,0.9,770089,SUNLAND SB,4.0,Mainline,loops,No,4658,,34.2608,-118.331009,E,R11,11.0,4658,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R11,11.0,,770091,SUNLAND SB,1.0,Off Ramp,loops,No,4658,,34.2608,-118.331009,E,R11,11.0,4658,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R11.3,11.3,1.695,770103,SUNLAND NB,4.0,Mainline,loops,No,4660,,34.257404,-118.327764,E,R11.3,11.3,4660,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R11.3,11.3,,770104,SUNLAND NB,1.0,On Ramp,loops,No,4660,,34.257404,-118.327764,E,R11.3,11.3,4660,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R14.41,14.39,,770117,LA TUNA CANYON,1.0,On Ramp,loops,No,4663,,34.234317,-118.286992,E,R14.41,14.39,4663,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R14.41,14.39,2.19,770116,LA TUNA CANYON,4.0,Mainline,loops,No,4663,,34.234317,-118.286992,E,R14.41,14.39,4663,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Los Angeles,R14.41,14.39,,770118,LA TUNA CANYON,1.0,Off Ramp,loops,No,4663,,34.234317,-118.286992,E,R14.41,14.39,4663,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Glendale,R15.7,15.68,,769897,LOWELL / HONOLULU,1.0,Off Ramp,loops,No,4233,,34.230849,-118.265101,E,R15.7,15.68,4233,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Glendale,R15.7,15.68,1.295,769895,LOWELL / HONOLULU,4.0,Mainline,loops,No,4233,,34.230849,-118.265101,E,R15.7,15.68,4233,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Glendale,R15.7,15.68,,769898,LOWELL / HONOLULU,2.0,Off Ramp,loops,No,4233,,34.230849,-118.265101,E,R15.7,15.68,4233,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Glendale,R15.7,15.68,,769896,LOWELL / HONOLULU,2.0,On Ramp,loops,No,4233,,34.230849,-118.265101,E,R15.7,15.68,4233,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,,R17,16.98,,769881,PENNSYLVANIA,1.0,On Ramp,loops,No,4325,,34.221426,-118.245718,E,R17,16.98,4325,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,,R17,16.98,,769882,PENNSYLVANIA,1.0,Off Ramp,loops,No,4325,,34.221426,-118.245718,E,R17,16.98,4325,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,,R17,16.98,0.85,769880,PENNSYLVANIA,4.0,Mainline,loops,No,4325,,34.221426,-118.245718,E,R17,16.98,4325,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,,R17.4,17.38,0.6,769866,LA CRESCENTA,4.0,Mainline,loops,No,4236,,34.218398,-118.239738,E,R17.4,17.38,4236,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,,R17.4,17.38,,769868,LA CRESCENTA,1.0,On Ramp,loops,No,4236,,34.218398,-118.239738,E,R17.4,17.38,4236,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,,R18.2,18.18,,769849,OCEAN VIEW,3.0,Fwy-Fwy,loops,No,4237,,34.211728,-118.228265,E,R18.2,18.18,4237,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,,R18.2,18.18,0.85,769847,OCEAN VIEW,4.0,Mainline,loops,No,4237,,34.211728,-118.228265,E,R18.2,18.18,4237,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,,R18.2,18.18,,769848,OCEAN VIEW,1.0,On Ramp,loops,No,4237,,34.211728,-118.228265,E,R18.2,18.18,4237,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,,R18.2,18.18,,769850,OCEAN VIEW,1.0,Off Ramp,loops,No,4237,,34.211728,-118.228265,E,R18.2,18.18,4237,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,La Canada-Flintridge,R19.1,19.08,0.8,770385,EB/NB 2 TO EB 210 CN,4.0,Mainline,loops,No,4334,,34.206925,-118.21372,E,R19.1,19.08,4334,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,La Canada-Flintridge,R19.1,19.08,,770387,EB/NB 2 TO EB 210 CN,2.0,On Ramp,loops,No,4334,,34.206925,-118.21372,E,R19.1,19.08,4334,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,La Canada-Flintridge,R19.8,19.78,,769832,ANGELES CREST HWY SB,1.0,On Ramp,loops,No,4239,,34.206745,-118.201533,E,R19.8,19.78,4239,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,La Canada-Flintridge,R19.8,19.78,0.45,769831,ANGELES CREST HWY SB,4.0,Mainline,loops,No,4239,,34.206745,-118.201533,E,R19.8,19.78,4239,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,La Canada-Flintridge,R19.8,19.78,,769833,ANGELES CREST HWY SB,1.0,Off Ramp,loops,No,4239,,34.206745,-118.201533,E,R19.8,19.78,4239,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,La Canada-Flintridge,R20,19.98,,769820,ANGELES CREST HWY NB,1.0,On Ramp,loops,No,4240,,34.205892,-118.198234,E,R20,19.98,4240,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,La Canada-Flintridge,R20,19.98,0.31,769819,ANGELES CREST HWY NB,4.0,Mainline,loops,No,4240,,34.205892,-118.198234,E,R20,19.98,4240,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,La Canada-Flintridge,R20.42,20.4,0.5,769984,GOULD,4.0,Mainline,loops,No,4319,,34.202989,-118.191827,E,R20.42,20.4,4319,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,La Canada-Flintridge,R20.42,20.4,,769986,GOULD,1.0,Off Ramp,loops,No,4319,,34.202989,-118.191827,E,R20.42,20.4,4319,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,La Canada-Flintridge,R21,20.98,0.59,769806,FOOTHILL,4.0,Mainline,loops,No,4241,,34.196934,-118.185042,E,R21,20.98,4241,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,La Canada-Flintridge,R21,20.98,,769809,FOOTHILL,1.0,On Ramp,loops,No,4241,,34.196934,-118.185042,E,R21,20.98,4241,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,La Canada-Flintridge,R21.6,21.58,0.81,769788,BERKSHIRE,4.0,Mainline,loops,No,4242,,34.189219,-118.180753,E,R21.6,21.58,4242,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,La Canada-Flintridge,R21.6,21.58,,769790,BERKSHIRE,1.0,On Ramp,loops,No,4242,,34.189219,-118.180753,E,R21.6,21.58,4242,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,La Canada-Flintridge,R21.6,21.58,,769789,BERKSHIRE,1.0,Off Ramp,loops,No,4242,,34.189219,-118.180753,E,R21.6,21.58,4242,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R22.62,22.6,0.78,717617,ARROYO,4.0,Mainline,loops,No,4243,,34.179921,-118.167405,E,R22.62,22.6,4243,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R22.62,22.6,,717616,ARROYO,2.0,Off Ramp,loops,No,4243,,34.179921,-118.167405,E,R22.62,22.6,4243,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R22.62,22.6,,716576,ARROYO,1.0,On Ramp,loops,No,4243,,34.179921,-118.167405,E,R22.62,22.6,4243,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R23.16,23.14,,717619,LINCOLN 1,2.0,Off Ramp,loops,No,4244,,34.174756,-118.160407,E,R23.16,23.14,4244,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R23.16,23.14,,716577,LINCOLN 1,1.0,On Ramp,loops,No,4244,,34.174756,-118.160407,E,R23.16,23.14,4244,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R23.16,23.14,0.78,717620,LINCOLN 1,4.0,Mainline,loops,No,4244,,34.174756,-118.160407,E,R23.16,23.14,4244,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R24.18,24.16,,761091,MOUNTAIN 2,2.0,Off Ramp,loops,No,4245,,34.160546,-118.158748,E,R24.18,24.16,4245,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R24.18,24.16,0.651,717625,MOUNTAIN 2,4.0,Mainline,loops,No,4245,,34.160546,-118.158748,E,R24.18,24.16,4245,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R24.18,24.16,,716580,MOUNTAIN 2,1.0,On Ramp,loops,No,4245,,34.160546,-118.158748,E,R24.18,24.16,4245,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R24.462,24.442,,776724,WINONA WAY,2.0,Fwy-Fwy,,No,2413,,34.156489,-118.158295,E,R24.462,24.442,2413,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R24.462,24.442,0.325,770578,WINONA WAY,2.0,Mainline,radars,No,2413,,34.156489,-118.158295,E,R24.462,24.442,2413,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R24.51,24.49,,770170,EB 210 TO WB 134 #1,1.0,Fwy-Fwy,loops,No,4335,,34.155812,-118.158089,E,R24.51,24.49,4335,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R24.51,24.49,,775729,EB 210 CON,2.0,Fwy-Fwy,,No,4335,,34.155812,-118.158089,E,R24.51,24.49,4335,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R24.83,24.81,0.339,717628,WALNUT,1.0,Mainline,loops,No,4312,,34.152216,-118.156144,E,R24.83,24.81,4312,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R24.83,24.81,,763878,WALNUT,1.0,Off Ramp,loops,No,4312,,34.152216,-118.156144,E,R24.83,24.81,4312,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R25.14,25.12,,768916,NB 710 EXT TO EB 210,2.0,Fwy-Fwy,loops,No,4311,,34.15099,-118.152369,E,R25.14,25.12,4311,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R25.14,25.12,2.8,763614,FAIR OAKS 1,1.0,HOV,loops,24H,4311,,34.15099,-118.152369,E,R25.14,25.12,4311,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R25.14,25.12,0.455,717631,FAIR OAKS 1,4.0,Mainline,loops,No,4311,,34.15099,-118.152369,E,R25.14,25.12,4311,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R25.5,25.48,,773131,FAIR OAKS OFF,2.0,Fwy-Fwy,loops,No,2547,,34.15154,-118.146708,E,R25.5,25.48,2547,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R25.74,25.72,0.675,761093,MARENGO,1.0,HOV,loops,24H,4522,,34.151691,-118.142523,E,R25.74,25.72,4522,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R25.74,25.72,0.675,717633,MARENGO,6.0,Mainline,loops,No,4522,,34.151691,-118.142523,E,R25.74,25.72,4522,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R25.74,25.72,,716585,MARENGO,1.0,On Ramp,loops,No,4522,,34.151691,-118.142523,E,R25.74,25.72,4522,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R26,25.98,,769269,LAKE AVE OFF(LAKE 1),2.0,Off Ramp,loops,No,2574,,34.15167,-118.137983,E,R26,25.98,2574,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R26.49,26.47,,716587,LAKE NB,1.0,On Ramp,loops,No,4248,,34.151658,-118.12944,E,R26.49,26.47,4248,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R26.49,26.47,0.71,761098,LAKE 2,1.0,HOV,loops,24H,4248,,34.151658,-118.12944,E,R26.49,26.47,4248,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R26.49,26.47,0.71,717635,LAKE 2,5.0,Mainline,loops,No,4248,,34.151658,-118.12944,E,R26.49,26.47,4248,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R26.7,26.68,,769272,HILL AVE OFF,1.0,Off Ramp,loops,No,2575,,34.151855,-118.125787,E,R26.7,26.68,2575,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R27.16,27.14,0.58,717638,HILL 1,5.0,Mainline,loops,No,4249,,34.152187,-118.117782,E,R27.16,27.14,4249,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R27.16,27.14,0.58,761102,HILL 1,1.0,HOV,loops,24H,4249,,34.152187,-118.117782,E,R27.16,27.14,4249,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R27.16,27.14,,716589,HILL NB,1.0,On Ramp,loops,No,4249,,34.152187,-118.117782,E,R27.16,27.14,4249,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R27.65,27.63,,716590,ALLEN,1.0,On Ramp,loops,No,4250,,34.152301,-118.109239,E,R27.65,27.63,4250,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R27.65,27.63,0.77,717640,ALLEN,5.0,Mainline,loops,No,4250,,34.152301,-118.109239,E,R27.65,27.63,4250,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R27.65,27.63,0.77,761105,ALLEN,1.0,HOV,loops,24H,4250,,34.152301,-118.109239,E,R27.65,27.63,4250,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R28,27.98,,737480,ALTADENA,2.0,Off Ramp,loops,No,2569,,34.152332,-118.103137,E,R28,27.98,2569,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R28.3,28.28,,763908,SIERRA MADRE BLVD,2.0,Off Ramp,loops,No,2568,,34.152385,-118.0979,E,R28.3,28.28,2568,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R28.7,28.68,0.905,717646,SAN GABRIEL,5.0,Mainline,loops,No,4251,,34.151406,-118.091041,E,R28.7,28.68,4251,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R28.7,28.68,,716593,SAN GABRIEL,1.0,On Ramp,loops,No,4251,,34.151406,-118.091041,E,R28.7,28.68,4251,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R28.7,28.68,0.905,761109,SAN GABRIEL,1.0,HOV,loops,24H,4251,,34.151406,-118.091041,E,R28.7,28.68,4251,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R29.3,29.28,,768923,SIERRA MADRE VILLA,2.0,Off Ramp,loops,No,2567,,34.147544,-118.081868,E,R29.3,29.28,2567,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R29.46,29.44,0.675,717650,SIERRA MADRE V2,5.0,Mainline,loops,No,4252,,34.147621,-118.079037,E,R29.46,29.44,4252,2023-12-22,d07_text_meta_2023_12_22.txt
I210-E,7,Los Angeles,Pasadena,R29.46,29.44,,717651,SIERRA MADRE V2,1.0,Off Ramp,loops,No,4252,,34.147621,-118.079037,E,R29.46,29.44,4252,2023-12-22,d07_text_meta_2023_12_22.txt
